subID,partnerID,dyad,timepoint,connection,connection_change,gap_length,speaker,turn_num,condition
60.0,63.0,60_63,1_after,86.7,-5.481818181818184,2127.0,self,36.0,strangers
63.0,60.0,60_63,1_after,69.0,0.0,2127.0,other,36.0,strangers
60.0,63.0,60_63,2_after,85.0,-7.181818181818187,2127.0,self,36.0,strangers
63.0,60.0,60_63,2_after,69.0,0.0,2127.0,other,36.0,strangers
60.0,63.0,60_63,3_after,85.0,-7.181818181818187,2127.0,self,36.0,strangers
63.0,60.0,60_63,3_after,69.0,0.0,2127.0,other,36.0,strangers
102.0,106.0,102_106,long_gap,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,long_gap,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,1_before,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,1_before,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,2_before,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,2_before,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,3_before,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,3_before,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,1_after,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,1_after,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,2_after,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,2_after,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,3_after,61.0,0.0,2555.0,self,50.0,strangers
106.0,102.0,102_106,3_after,50.0,0.0,2555.0,other,50.0,strangers
102.0,106.0,102_106,long_gap,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,long_gap,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,1_before,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,1_before,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,2_before,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,2_before,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,3_before,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,3_before,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,1_after,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,1_after,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,2_after,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,2_after,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,3_after,70.0,0.0,2174.0,other,67.0,strangers
106.0,102.0,102_106,3_after,49.0,0.0,2174.0,self,67.0,strangers
102.0,106.0,102_106,long_gap,70.0,0.0,2303.0,other,77.0,strangers
106.0,102.0,102_106,long_gap,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,1_before,70.0,0.0,2303.0,other,77.0,strangers
106.0,102.0,102_106,1_before,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,2_before,70.0,0.0,2303.0,other,77.0,strangers
106.0,102.0,102_106,2_before,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,3_before,70.0,0.0,2303.0,other,77.0,strangers
106.0,102.0,102_106,3_before,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,1_after,70.0,0.0,2303.0,other,77.0,strangers
106.0,102.0,102_106,1_after,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,2_after,69.8,-0.20000000000000284,2303.0,other,77.0,strangers
106.0,102.0,102_106,2_after,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,3_after,67.6,-2.4000000000000057,2303.0,other,77.0,strangers
106.0,102.0,102_106,3_after,49.0,0.0,2303.0,self,77.0,strangers
102.0,106.0,102_106,long_gap,64.0,0.0,2094.0,other,127.0,strangers
106.0,102.0,102_106,long_gap,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,1_before,64.0,0.0,2094.0,other,127.0,strangers
106.0,102.0,102_106,1_before,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,2_before,64.0,0.0,2094.0,other,127.0,strangers
106.0,102.0,102_106,2_before,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,3_before,64.0,0.0,2094.0,other,127.0,strangers
106.0,102.0,102_106,3_before,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,1_after,64.0,0.0,2094.0,other,127.0,strangers
106.0,102.0,102_106,1_after,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,2_after,63.65,-0.3500000000000014,2094.0,other,127.0,strangers
106.0,102.0,102_106,2_after,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,3_after,61.0,-3.0,2094.0,other,127.0,strangers
106.0,102.0,102_106,3_after,41.0,0.0,2094.0,self,127.0,strangers
102.0,106.0,102_106,long_gap,63.91428571428571,0.0,3457.0,other,129.0,strangers
106.0,102.0,102_106,long_gap,42.628571428571426,0.0,3457.0,self,129.0,strangers
102.0,106.0,102_106,1_before,63.0,-0.914285714285711,3457.0,other,129.0,strangers
106.0,102.0,102_106,1_before,41.0,-1.6285714285714263,3457.0,self,129.0,strangers
102.0,106.0,102_106,2_before,61.8,-2.114285714285714,3457.0,other,129.0,strangers
106.0,102.0,102_106,2_before,41.0,-1.6285714285714263,3457.0,self,129.0,strangers
102.0,106.0,102_106,3_before,62.0,-1.914285714285711,3457.0,other,129.0,strangers
106.0,102.0,102_106,3_before,41.0,-1.6285714285714263,3457.0,self,129.0,strangers
102.0,106.0,102_106,1_after,64.0,0.08571428571428896,3457.0,other,129.0,strangers
106.0,102.0,102_106,1_after,44.0,1.3714285714285737,3457.0,self,129.0,strangers
102.0,106.0,102_106,2_after,64.0,0.08571428571428896,3457.0,other,129.0,strangers
106.0,102.0,102_106,2_after,44.0,1.3714285714285737,3457.0,self,129.0,strangers
102.0,106.0,102_106,3_after,64.0,0.08571428571428896,3457.0,other,129.0,strangers
106.0,102.0,102_106,3_after,44.0,1.3714285714285737,3457.0,self,129.0,strangers
102.0,106.0,102_106,long_gap,64.0,0.0,2390.0,self,130.0,strangers
106.0,102.0,102_106,long_gap,44.0,0.0,2390.0,other,130.0,strangers
102.0,106.0,102_106,1_before,64.0,0.0,2390.0,self,130.0,strangers
106.0,102.0,102_106,1_before,44.0,0.0,2390.0,other,130.0,strangers
102.0,106.0,102_106,2_before,64.0,0.0,2390.0,self,130.0,strangers
106.0,102.0,102_106,2_before,44.0,0.0,2390.0,other,130.0,strangers
102.0,106.0,102_106,3_before,63.8,-0.20000000000000284,2390.0,self,130.0,strangers
106.0,102.0,102_106,3_before,41.45,-2.549999999999997,2390.0,other,130.0,strangers
102.0,106.0,102_106,1_after,64.0,0.0,2390.0,self,130.0,strangers
106.0,102.0,102_106,1_after,44.0,0.0,2390.0,other,130.0,strangers
102.0,106.0,102_106,2_after,63.6,-0.3999999999999986,2390.0,self,130.0,strangers
106.0,102.0,102_106,2_after,44.0,0.0,2390.0,other,130.0,strangers
102.0,106.0,102_106,3_after,56.4,-7.600000000000001,2390.0,self,130.0,strangers
106.0,102.0,102_106,3_after,44.0,0.0,2390.0,other,130.0,strangers
102.0,106.0,102_106,long_gap,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,long_gap,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,1_before,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,1_before,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,2_before,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,2_before,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,3_before,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,3_before,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,1_after,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,1_after,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,2_after,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,2_after,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,3_after,56.0,0.0,2122.0,other,139.0,strangers
106.0,102.0,102_106,3_after,44.0,0.0,2122.0,self,139.0,strangers
102.0,106.0,102_106,long_gap,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,long_gap,46.0,0.0,3199.0,other,168.0,strangers
102.0,106.0,102_106,1_before,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,1_before,46.0,0.0,3199.0,other,168.0,strangers
102.0,106.0,102_106,2_before,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,2_before,46.0,0.0,3199.0,other,168.0,strangers
102.0,106.0,102_106,3_before,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,3_before,46.0,0.0,3199.0,other,168.0,strangers
102.0,106.0,102_106,1_after,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,1_after,46.0,0.0,3199.0,other,168.0,strangers
102.0,106.0,102_106,2_after,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,2_after,46.0,0.0,3199.0,other,168.0,strangers
102.0,106.0,102_106,3_after,59.0,0.0,3199.0,self,168.0,strangers
106.0,102.0,102_106,3_after,46.0,0.0,3199.0,other,168.0,strangers
24.0,23.0,24_23,long_gap,82.76190476190476,0.0,2066.0,other,107.0,strangers
23.0,24.0,24_23,long_gap,0.0,0.0,2066.0,self,107.0,strangers
24.0,23.0,24_23,1_before,82.3,-0.46190476190476204,2066.0,other,107.0,strangers
23.0,24.0,24_23,1_before,0.0,0.0,2066.0,self,107.0,strangers
24.0,23.0,24_23,2_before,82.7,-0.061904761904756356,2066.0,other,107.0,strangers
23.0,24.0,24_23,2_before,0.0,0.0,2066.0,self,107.0,strangers
24.0,23.0,24_23,3_before,83.95,1.1880952380952436,2066.0,other,107.0,strangers
23.0,24.0,24_23,3_before,0.0,0.0,2066.0,self,107.0,strangers
24.0,23.0,24_23,1_after,81.4,-1.3619047619047535,2066.0,other,107.0,strangers
23.0,24.0,24_23,1_after,0.0,0.0,2066.0,self,107.0,strangers
24.0,23.0,24_23,2_after,76.05,-6.711904761904762,2066.0,other,107.0,strangers
23.0,24.0,24_23,2_after,0.0,0.0,2066.0,self,107.0,strangers
24.0,23.0,24_23,3_after,82.9,0.1380952380952465,2066.0,other,107.0,strangers
23.0,24.0,24_23,3_after,0.0,0.0,2066.0,self,107.0,strangers
70.0,62.0,70_62,long_gap,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,long_gap,23.0,0.0,2343.0,self,19.0,strangers
70.0,62.0,70_62,1_before,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,1_before,23.0,0.0,2343.0,self,19.0,strangers
70.0,62.0,70_62,2_before,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,2_before,23.0,0.0,2343.0,self,19.0,strangers
70.0,62.0,70_62,3_before,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,3_before,23.0,0.0,2343.0,self,19.0,strangers
70.0,62.0,70_62,1_after,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,1_after,23.0,0.0,2343.0,self,19.0,strangers
70.0,62.0,70_62,2_after,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,2_after,23.25,0.25,2343.0,self,19.0,strangers
70.0,62.0,70_62,3_after,6.0,0.0,2343.0,other,19.0,strangers
62.0,70.0,70_62,3_after,27.35,4.350000000000001,2343.0,self,19.0,strangers
70.0,62.0,70_62,long_gap,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,long_gap,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,1_before,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,1_before,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,2_before,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,2_before,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,3_before,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,3_before,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,1_after,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,1_after,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,2_after,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,2_after,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,3_after,88.0,0.0,2029.0,self,36.0,strangers
62.0,70.0,70_62,3_after,51.0,0.0,2029.0,other,36.0,strangers
70.0,62.0,70_62,long_gap,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,long_gap,23.0,0.0,2805.0,self,101.0,strangers
70.0,62.0,70_62,1_before,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,1_before,23.0,0.0,2805.0,self,101.0,strangers
70.0,62.0,70_62,2_before,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,2_before,32.3,9.299999999999997,2805.0,self,101.0,strangers
70.0,62.0,70_62,3_before,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,3_before,53.5,30.5,2805.0,self,101.0,strangers
70.0,62.0,70_62,1_after,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,1_after,23.0,0.0,2805.0,self,101.0,strangers
70.0,62.0,70_62,2_after,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,2_after,23.0,0.0,2805.0,self,101.0,strangers
70.0,62.0,70_62,3_after,91.0,0.0,2805.0,other,101.0,strangers
62.0,70.0,70_62,3_after,23.0,0.0,2805.0,self,101.0,strangers
27.0,26.0,26_27,long_gap,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,long_gap,58.0,0.0,2266.0,other,20.0,strangers
27.0,26.0,26_27,1_before,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,1_before,58.0,0.0,2266.0,other,20.0,strangers
27.0,26.0,26_27,2_before,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,2_before,58.0,0.0,2266.0,other,20.0,strangers
27.0,26.0,26_27,3_before,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,3_before,58.0,0.0,2266.0,other,20.0,strangers
27.0,26.0,26_27,1_after,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,1_after,58.0,0.0,2266.0,other,20.0,strangers
27.0,26.0,26_27,2_after,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,2_after,60.85,2.8500000000000014,2266.0,other,20.0,strangers
27.0,26.0,26_27,3_after,26.0,0.0,2266.0,self,20.0,strangers
26.0,27.0,26_27,3_after,64.15,6.150000000000006,2266.0,other,20.0,strangers
27.0,26.0,26_27,long_gap,60.0,0.0,2170.0,other,53.0,strangers
26.0,27.0,26_27,long_gap,100.0,0.0,2170.0,self,53.0,strangers
27.0,26.0,26_27,1_before,60.0,0.0,2170.0,other,53.0,strangers
26.0,27.0,26_27,1_before,100.0,0.0,2170.0,self,53.0,strangers
27.0,26.0,26_27,2_before,60.0,0.0,2170.0,other,53.0,strangers
26.0,27.0,26_27,2_before,99.75,-0.25,2170.0,self,53.0,strangers
27.0,26.0,26_27,3_before,60.0,0.0,2170.0,other,53.0,strangers
26.0,27.0,26_27,3_before,94.05,-5.950000000000003,2170.0,self,53.0,strangers
27.0,26.0,26_27,1_after,60.0,0.0,2170.0,other,53.0,strangers
26.0,27.0,26_27,1_after,100.0,0.0,2170.0,self,53.0,strangers
27.0,26.0,26_27,2_after,60.0,0.0,2170.0,other,53.0,strangers
26.0,27.0,26_27,2_after,100.0,0.0,2170.0,self,53.0,strangers
27.0,26.0,26_27,3_after,60.7,0.7000000000000028,2170.0,other,53.0,strangers
26.0,27.0,26_27,3_after,100.0,0.0,2170.0,self,53.0,strangers
27.0,26.0,26_27,long_gap,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,long_gap,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,1_before,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,1_before,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,2_before,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,2_before,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,3_before,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,3_before,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,1_after,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,1_after,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,2_after,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,2_after,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,3_after,67.0,0.0,3310.0,self,62.0,strangers
26.0,27.0,26_27,3_after,77.0,0.0,3310.0,other,62.0,strangers
27.0,26.0,26_27,long_gap,82.0,0.0,2074.0,other,95.0,strangers
26.0,27.0,26_27,long_gap,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,1_before,82.0,0.0,2074.0,other,95.0,strangers
26.0,27.0,26_27,1_before,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,2_before,82.0,0.0,2074.0,other,95.0,strangers
26.0,27.0,26_27,2_before,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,3_before,82.0,0.0,2074.0,other,95.0,strangers
26.0,27.0,26_27,3_before,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,1_after,82.05,0.04999999999999716,2074.0,other,95.0,strangers
26.0,27.0,26_27,1_after,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,2_after,83.0,1.0,2074.0,other,95.0,strangers
26.0,27.0,26_27,2_after,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,3_after,83.3,1.2999999999999972,2074.0,other,95.0,strangers
26.0,27.0,26_27,3_after,100.0,0.0,2074.0,self,95.0,strangers
27.0,26.0,26_27,long_gap,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,long_gap,52.0,0.0,2077.0,other,154.0,strangers
27.0,26.0,26_27,1_before,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,1_before,52.0,0.0,2077.0,other,154.0,strangers
27.0,26.0,26_27,2_before,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,2_before,52.0,0.0,2077.0,other,154.0,strangers
27.0,26.0,26_27,3_before,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,3_before,52.0,0.0,2077.0,other,154.0,strangers
27.0,26.0,26_27,1_after,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,1_after,52.0,0.0,2077.0,other,154.0,strangers
27.0,26.0,26_27,2_after,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,2_after,52.0,0.0,2077.0,other,154.0,strangers
27.0,26.0,26_27,3_after,89.0,0.0,2077.0,self,154.0,strangers
26.0,27.0,26_27,3_after,52.0,0.0,2077.0,other,154.0,strangers
28.0,22.0,28_22,long_gap,56.0,0.0,2706.0,self,16.0,strangers
22.0,28.0,28_22,long_gap,76.0,0.0,2706.0,other,16.0,strangers
28.0,22.0,28_22,1_before,55.1,-0.8999999999999986,2706.0,self,16.0,strangers
22.0,28.0,28_22,1_before,76.0,0.0,2706.0,other,16.0,strangers
28.0,22.0,28_22,2_before,55.0,-1.0,2706.0,self,16.0,strangers
22.0,28.0,28_22,2_before,76.0,0.0,2706.0,other,16.0,strangers
28.0,22.0,28_22,3_before,55.0,-1.0,2706.0,self,16.0,strangers
22.0,28.0,28_22,3_before,75.9,-0.09999999999999432,2706.0,other,16.0,strangers
28.0,22.0,28_22,1_after,56.0,0.0,2706.0,self,16.0,strangers
22.0,28.0,28_22,1_after,76.0,0.0,2706.0,other,16.0,strangers
28.0,22.0,28_22,2_after,64.55,8.549999999999997,2706.0,self,16.0,strangers
22.0,28.0,28_22,2_after,76.0,0.0,2706.0,other,16.0,strangers
28.0,22.0,28_22,3_after,78.2,22.200000000000003,2706.0,self,16.0,strangers
22.0,28.0,28_22,3_after,76.0,0.0,2706.0,other,16.0,strangers
43.0,46.0,43_46,long_gap,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,long_gap,55.0,0.0,2837.0,other,66.0,strangers
43.0,46.0,43_46,1_before,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,1_before,55.0,0.0,2837.0,other,66.0,strangers
43.0,46.0,43_46,2_before,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,2_before,55.0,0.0,2837.0,other,66.0,strangers
43.0,46.0,43_46,3_before,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,3_before,55.9,0.8999999999999986,2837.0,other,66.0,strangers
43.0,46.0,43_46,1_after,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,1_after,55.0,0.0,2837.0,other,66.0,strangers
43.0,46.0,43_46,2_after,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,2_after,55.0,0.0,2837.0,other,66.0,strangers
43.0,46.0,43_46,3_after,11.0,0.0,2837.0,self,66.0,strangers
46.0,43.0,43_46,3_after,55.0,0.0,2837.0,other,66.0,strangers
43.0,46.0,43_46,long_gap,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,long_gap,43.0,0.0,2028.0,other,118.0,strangers
43.0,46.0,43_46,1_before,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,1_before,43.0,0.0,2028.0,other,118.0,strangers
43.0,46.0,43_46,2_before,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,2_before,43.0,0.0,2028.0,other,118.0,strangers
43.0,46.0,43_46,3_before,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,3_before,43.0,0.0,2028.0,other,118.0,strangers
43.0,46.0,43_46,1_after,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,1_after,43.0,0.0,2028.0,other,118.0,strangers
43.0,46.0,43_46,2_after,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,2_after,43.0,0.0,2028.0,other,118.0,strangers
43.0,46.0,43_46,3_after,14.0,0.0,2028.0,self,118.0,strangers
46.0,43.0,43_46,3_after,43.0,0.0,2028.0,other,118.0,strangers
102.0,103.0,102_103,long_gap,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,long_gap,70.14285714285714,0.0,2093.0,other,28.0,strangers
102.0,103.0,102_103,1_before,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,1_before,73.0,2.857142857142861,2093.0,other,28.0,strangers
102.0,103.0,102_103,2_before,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,2_before,73.0,2.857142857142861,2093.0,other,28.0,strangers
102.0,103.0,102_103,3_before,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,3_before,73.0,2.857142857142861,2093.0,other,28.0,strangers
102.0,103.0,102_103,1_after,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,1_after,69.25,-0.8928571428571388,2093.0,other,28.0,strangers
102.0,103.0,102_103,2_after,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,2_after,58.75,-11.392857142857139,2093.0,other,28.0,strangers
102.0,103.0,102_103,3_after,39.0,0.0,2093.0,self,28.0,strangers
103.0,102.0,102_103,3_after,58.0,-12.142857142857139,2093.0,other,28.0,strangers
102.0,103.0,102_103,long_gap,62.0,0.0,2917.0,other,105.0,strangers
103.0,102.0,102_103,long_gap,89.13793103448276,0.0,2917.0,self,105.0,strangers
102.0,103.0,102_103,1_before,62.0,0.0,2917.0,other,105.0,strangers
103.0,102.0,102_103,1_before,89.0,-0.13793103448276156,2917.0,self,105.0,strangers
102.0,103.0,102_103,2_before,58.9,-3.1000000000000014,2917.0,other,105.0,strangers
103.0,102.0,102_103,2_before,89.0,-0.13793103448276156,2917.0,self,105.0,strangers
102.0,103.0,102_103,3_before,56.0,-6.0,2917.0,other,105.0,strangers
103.0,102.0,102_103,3_before,89.35,0.21206896551723275,2917.0,self,105.0,strangers
102.0,103.0,102_103,1_after,62.0,0.0,2917.0,other,105.0,strangers
103.0,102.0,102_103,1_after,88.15,-0.9879310344827559,2917.0,self,105.0,strangers
102.0,103.0,102_103,2_after,62.0,0.0,2917.0,other,105.0,strangers
103.0,102.0,102_103,2_after,87.0,-2.1379310344827616,2917.0,self,105.0,strangers
102.0,103.0,102_103,3_after,62.0,0.0,2917.0,other,105.0,strangers
103.0,102.0,102_103,3_after,87.0,-2.1379310344827616,2917.0,self,105.0,strangers
102.0,103.0,102_103,long_gap,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,long_gap,63.0,0.0,2719.0,self,153.0,strangers
102.0,103.0,102_103,1_before,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,1_before,65.9,2.9000000000000057,2719.0,self,153.0,strangers
102.0,103.0,102_103,2_before,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,2_before,74.0,11.0,2719.0,self,153.0,strangers
102.0,103.0,102_103,3_before,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,3_before,74.0,11.0,2719.0,self,153.0,strangers
102.0,103.0,102_103,1_after,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,1_after,63.0,0.0,2719.0,self,153.0,strangers
102.0,103.0,102_103,2_after,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,2_after,63.0,0.0,2719.0,self,153.0,strangers
102.0,103.0,102_103,3_after,67.0,0.0,2719.0,other,153.0,strangers
103.0,102.0,102_103,3_after,63.0,0.0,2719.0,self,153.0,strangers
102.0,103.0,102_103,long_gap,67.0,0.0,2016.0,other,165.0,strangers
103.0,102.0,102_103,long_gap,35.9,0.0,2016.0,self,165.0,strangers
102.0,103.0,102_103,1_before,67.0,0.0,2016.0,other,165.0,strangers
103.0,102.0,102_103,1_before,72.35,36.449999999999996,2016.0,self,165.0,strangers
102.0,103.0,102_103,2_before,67.0,0.0,2016.0,other,165.0,strangers
103.0,102.0,102_103,2_before,86.25,50.35,2016.0,self,165.0,strangers
102.0,103.0,102_103,3_before,67.0,0.0,2016.0,other,165.0,strangers
103.0,102.0,102_103,3_before,85.0,49.1,2016.0,self,165.0,strangers
102.0,103.0,102_103,1_after,67.0,0.0,2016.0,other,165.0,strangers
103.0,102.0,102_103,1_after,20.55,-15.349999999999998,2016.0,self,165.0,strangers
102.0,103.0,102_103,2_after,67.0,0.0,2016.0,other,165.0,strangers
