subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after
85,256,85_256,99.0,98.55,97.8,98.0,98.6,98.65,98.5,3180.0,1.0,0.5499999999999972,-0.20000000000000284,0.5999999999999943,0.6500000000000057,0.5
256,85,85_256,94.0,94.0,93.65,82.5,65.1,65.0,65.5,3180.0,11.5,11.5,11.150000000000006,-17.400000000000006,-17.5,-17.0
85,256,85_256,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0
256,85,85_256,72.0,71.5,71.5,72.0,72.0,71.65,71.0,2068.0,0.0,-0.5,-0.5,0.0,-0.3499999999999943,-1.0
85,256,85_256,86.5,76.75,80.45,88.48571428571428,91.0,91.85,93.0,3526.0,-1.9857142857142804,-11.73571428571428,-8.035714285714278,2.5142857142857196,3.364285714285714,4.51428571428572
256,85,85_256,75.5,75.35,76.75,80.54285714285714,71.95,76.0,74.2,3526.0,-5.0428571428571445,-5.19285714285715,-3.7928571428571445,-8.592857142857142,-4.5428571428571445,-6.342857142857142
85,256,85_256,95.0,95.25,91.2,73.97435897435898,55.7,55.95,58.3,3904.0,21.025641025641022,21.275641025641022,17.225641025641025,-18.274358974358975,-18.024358974358975,-15.67435897435898
256,85,85_256,79.0,79.0,79.0,79.0,79.0,79.0,79.0,3904.0,0.0,0.0,0.0,0.0,0.0,0.0
50,229,50_229,75.0,75.0,75.0,75.0,75.0,75.0,75.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0
229,50,50_229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0
50,229,50_229,75.0,75.0,75.0,75.0,75.0,75.0,75.0,3798.0,0.0,0.0,0.0,0.0,0.0,0.0
229,50,50_229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,0.0,0.0,0.0,0.0,0.0,0.0
50,229,50_229,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0
229,50,50_229,50.0,50.0,50.0,50.0,50.0,50.55,49.55,2118.0,0.0,0.0,0.0,0.0,0.5499999999999972,-0.45000000000000284
50,229,50_229,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3106.0,0.0,0.0,0.0,0.0,0.0,0.0
229,50,50_229,49.0,49.0,49.0,49.0,49.0,49.0,48.65,3106.0,0.0,0.0,0.0,0.0,0.0,-0.3500000000000014
107,233,107_233,100.0,100.0,100.0,100.0,100.0,95.65,92.4,3017.0,0.0,0.0,0.0,0.0,-4.349999999999994,-7.599999999999994
233,107,107_233,84.0,84.0,84.0,84.0,84.0,84.0,84.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0
67,210,67_210,74.0,74.0,74.0,77.125,65.7,62.9,66.45,2379.0,-3.125,-3.125,-3.125,-11.424999999999997,-14.225000000000001,-10.674999999999997
210,67,67_210,58.10526315789474,60.0,60.0,60.0,60.0,60.0,60.0,2379.0,-1.8947368421052602,0.0,0.0,0.0,0.0,0.0
67,210,67_210,57.78947368421053,58.0,60.36842105263158,74.10526315789474,83.8,71.75,65.4,3889.0,-16.315789473684212,-16.10526315789474,-13.736842105263158,9.694736842105257,-2.35526315789474,-8.705263157894734
210,67,67_210,45.7,42.05,59.9,63.0,62.6,51.3,51.0,3889.0,-17.299999999999997,-20.950000000000003,-3.1000000000000014,-0.3999999999999986,-11.700000000000003,-12.0
63,218,63_218,72.6,68.0,69.0,69.0909090909091,75.3,76.0,76.0,2162.0,3.509090909090901,-1.0909090909090935,-0.09090909090909349,6.209090909090904,6.9090909090909065,6.9090909090909065
218,63,63_218,98.45,99.85,100.0,100.0,100.0,100.0,100.0,2162.0,-1.5499999999999972,-0.15000000000000568,0.0,0.0,0.0,0.0
63,224,63_224,85.0,84.2,84.0,85.9,91.95,97.4,97.0,2056.0,-0.9000000000000057,-1.7000000000000028,-1.9000000000000057,6.049999999999997,11.5,11.099999999999994
224,63,63_224,90.25,91.0,91.0,94.05,100.0,100.0,100.0,2056.0,-3.799999999999997,-3.049999999999997,-3.049999999999997,5.950000000000003,5.950000000000003,5.950000000000003
63,224,63_224,81.15,81.0,81.05,85.95652173913044,87.0,84.9,81.6,2245.0,-4.806521739130432,-4.956521739130437,-4.90652173913044,1.0434782608695627,-1.0565217391304316,-4.356521739130443
224,63,63_224,94.0,94.0,94.0,94.0,95.0,95.0,95.0,2245.0,0.0,0.0,0.0,1.0,1.0,1.0
63,224,63_224,81.75,82.05,88.0,90.88,91.0,91.0,91.0,2479.0,-9.129999999999995,-8.829999999999998,-2.8799999999999955,0.12000000000000455,0.12000000000000455,0.12000000000000455
224,63,63_224,95.0,95.0,95.0,95.0,95.0,95.0,95.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0
63,224,63_224,91.0,91.3,84.8,94.0,93.45,93.0,93.0,2210.0,-3.0,-2.700000000000003,-9.200000000000003,-0.5499999999999972,-1.0,-1.0
224,63,63_224,95.1,97.9,98.0,98.0,98.0,98.0,98.0,2210.0,-2.9000000000000057,-0.09999999999999432,0.0,0.0,0.0,0.0
63,224,63_224,81.0,82.5,85.0,87.88888888888889,95.0,94.3,94.2,2711.0,-6.888888888888886,-5.388888888888886,-2.8888888888888857,7.111111111111114,6.411111111111111,6.311111111111117
224,63,63_224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0
63,224,63_224,78.0,78.0,78.0,83.92857142857143,85.0,85.0,86.3,2748.0,-5.928571428571431,-5.928571428571431,-5.928571428571431,1.0714285714285694,1.0714285714285694,2.3714285714285666
224,63,63_224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0
63,224,63_224,85.0,85.0,85.0,95.38709677419355,100.0,100.0,100.0,3155.0,-10.387096774193552,-10.387096774193552,-10.387096774193552,4.612903225806448,4.612903225806448,4.612903225806448
224,63,63_224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.0
85,255,85_255,89.0,89.0,89.0,89.0,89.0,89.0,89.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0
255,85,85_255,71.0,71.45,70.35,70.0,70.1,71.0,71.0,2268.0,1.0,1.4500000000000028,0.3499999999999943,0.09999999999999432,1.0,1.0
85,255,85_255,91.3,92.2,90.3,90.75,83.15,76.85,71.7,2007.0,0.5499999999999972,1.4500000000000028,-0.45000000000000284,-7.599999999999994,-13.900000000000006,-19.049999999999997
255,85,85_255,69.0,69.4,68.45,62.9,63.473684210526315,79.57142857142857,79.0,2007.0,6.100000000000001,6.500000000000007,5.550000000000004,0.5736842105263165,16.67142857142857,16.1
85,255,85_255,64.1,61.35,58.75,58.130434782608695,43.0,47.35,55.0,2299.0,5.969565217391299,3.219565217391306,0.6195652173913047,-15.130434782608695,-10.780434782608694,-3.1304347826086953
255,85,85_255,64.0,64.0,64.0,67.75,69.0,69.0,69.0,2299.0,-3.75,-3.75,-3.75,1.25,1.25,1.25
85,255,85_255,100.0,100.0,100.0,100.0,100.0,99.7,98.8,3264.0,0.0,0.0,0.0,0.0,-0.29999999999999716,-1.2000000000000028
255,85,85_255,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0
85,255,85_255,82.0,82.0,82.0,82.0,82.0,70.4,69.8,2179.0,0.0,0.0,0.0,0.0,-11.599999999999994,-12.200000000000003
255,85,85_255,76.95,74.4,74.0,74.22727272727273,76.7,77.0,79.0,2179.0,2.722727272727269,0.17272727272727195,-0.22727272727273373,2.472727272727269,2.7727272727272663,4.772727272727266
67,205,67_205,95.0,95.0,95.0,95.0,95.0,95.0,95.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0
205,67,67_205,64.0,64.0,64.0,64.0,64.0,64.0,64.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0
67,205,67_205,68.7,60.8,71.8,80.36,72.55,71.0,72.5,2454.0,-11.659999999999997,-19.560000000000002,-8.560000000000002,-7.810000000000002,-9.36,-7.859999999999999
205,67,67_205,57.2,49.15,49.0,49.0,49.0,49.0,49.0,2454.0,8.200000000000003,0.14999999999999858,0.0,0.0,0.0,0.0
86,239,86_239,66.0,66.0,66.0,66.0,66.0,66.0,66.0,3616.0,0.0,0.0,0.0,0.0,0.0,0.0
239,86,86_239,79.0,81.3,85.0,85.0,85.0,85.0,85.0,3616.0,-6.0,-3.700000000000003,0.0,0.0,0.0,0.0
86,239,86_239,79.0,79.0,76.9,66.62962962962963,51.3,49.0,49.0,2687.0,12.370370370370367,12.370370370370367,10.270370370370372,-15.329629629629636,-17.629629629629633,-17.629629629629633
239,86,86_239,85.0,85.0,85.0,85.0,85.0,85.0,85.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0
86,239,86_239,49.15,49.0,49.0,46.96153846153846,43.4,43.0,43.95,2630.0,2.1884615384615387,2.03846153846154,2.03846153846154,-3.5615384615384613,-3.96153846153846,-3.011538461538457
239,86,86_239,85.0,85.0,85.0,85.0,85.0,85.0,85.0,2630.0,0.0,0.0,0.0,0.0,0.0,0.0
86,239,86_239,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2311.0,0.0,0.0,0.0,0.0,0.0,0.0
239,86,86_239,85.0,85.0,85.0,85.0,85.0,87.1,88.0,2311.0,0.0,0.0,0.0,0.0,2.0999999999999943,3.0
86,239,86_239,65.0,65.0,65.0,65.0,65.0,65.0,65.0,4614.0,0.0,0.0,0.0,0.0,0.0,0.0
239,86,86_239,88.0,88.0,88.0,88.0,88.0,88.0,88.0,4614.0,0.0,0.0,0.0,0.0,0.0,0.0
86,239,86_239,65.0,65.0,70.2,81.03225806451613,81.0,81.0,81.0,6261.0,-16.032258064516128,-16.032258064516128,-10.832258064516125,-0.032258064516128115,-0.032258064516128115,-0.032258064516128115
239,86,86_239,88.0,88.0,88.0,88.0,88.0,88.0,88.0,6261.0,0.0,0.0,0.0,0.0,0.0,0.0
86,239,86_239,81.0,81.0,81.0,81.0,81.0,81.0,81.0,2094.0,0.0,0.0,0.0,0.0,0.0,0.0
239,86,86_239,88.0,88.0,88.0,88.0,88.0,88.0,88.0,2094.0,0.0,0.0,0.0,0.0,0.0,0.0
49,225,49_225,62.15,63.0,63.0,65.16666666666667,66.95,67.0,66.0,2940.0,-3.016666666666673,-2.1666666666666714,-2.1666666666666714,1.7833333333333314,1.8333333333333286,0.8333333333333286
225,49,49_225,51.0,51.0,52.55,62.92857142857143,64.04545454545455,65.0,66.15,2940.0,-11.92857142857143,-11.92857142857143,-10.378571428571433,1.1168831168831161,2.0714285714285694,3.221428571428575
49,225,49_225,90.0,90.0,89.95,91.0,91.0,91.0,91.0,2200.0,-1.0,-1.0,-1.0499999999999972,0.0,0.0,0.0
225,49,49_225,60.0,60.0,60.05,66.81818181818181,71.0,71.0,71.0,2200.0,-6.818181818181813,-6.818181818181813,-6.768181818181816,4.181818181818187,4.181818181818187,4.181818181818187
49,225,49_225,89.6,85.0,85.8,89.95652173913044,90.0,90.6,97.3,4627.0,-0.35652173913044294,-4.956521739130437,-4.15652173913044,0.043478260869562746,0.6434782608695571,7.34347826086956
225,49,49_225,97.0,97.0,97.0,97.0,94.65,80.7,79.0,4627.0,0.0,0.0,0.0,-2.3499999999999943,-16.299999999999997,-18.0
50,230,50_230,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2576.0,0.0,0.0,0.0,0.0,0.0,0.0
230,50,50_230,31.0,31.0,33.4,39.42307692307692,41.55,42.0,42.2,2576.0,-8.42307692307692,-8.42307692307692,-6.023076923076921,2.1269230769230774,2.57692307692308,2.776923076923083
50,230,50_230,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2167.0,0.0,0.0,0.0,0.0,0.0,0.0
230,50,50_230,70.0,70.0,70.0,71.0,71.0,71.0,71.0,2167.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
29,242,29_242,64.0,64.0,65.6,68.74285714285715,69.0,74.85,77.45,3509.0,-4.742857142857147,-4.742857142857147,-3.142857142857153,0.2571428571428527,6.107142857142847,8.707142857142856
242,29,29_242,63.0,63.15,64.6,67.91428571428571,69.95,72.9,71.2,3509.0,-4.914285714285711,-4.7642857142857125,-3.3142857142857167,2.035714285714292,4.985714285714295,3.285714285714292
29,242,29_242,84.0,84.0,84.0,84.0,84.0,84.0,84.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0
242,29,29_242,81.0,81.0,81.0,81.0,81.0,81.0,80.7,2410.0,0.0,0.0,0.0,0.0,0.0,-0.29999999999999716
29,242,29_242,83.0,83.0,83.0,83.0,83.0,83.0,84.2,3235.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000028
242,29,29_242,69.0,69.0,69.0,69.0,69.0,69.0,69.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0
29,242,29_242,81.0,81.0,81.0,81.0,81.0,81.0,81.0,2906.0,0.0,0.0,0.0,0.0,0.0,0.0
242,29,29_242,65.0,65.0,65.0,65.0,65.2,65.4,65.0,2906.0,0.0,0.0,0.0,0.20000000000000284,0.4000000000000057,0.0
63,217,63_217,87.0,87.95,89.25,99.18181818181819,98.7,92.45,84.7,2149.0,-12.181818181818187,-11.231818181818184,-9.931818181818187,-0.48181818181818414,-6.731818181818184,-14.481818181818184
217,63,63_217,60.35,56.0,56.5,63.81818181818182,64.0,64.0,64.0,2149.0,-3.4681818181818187,-7.81818181818182,-7.31818181818182,0.18181818181817988,0.18181818181817988,0.18181818181817988
48,236,48_236,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
236,48,48_236,98.55,99.0,99.0,100.0,100.0,100.0,100.0,2007.0,-1.4500000000000028,-1.0,-1.0,0.0,0.0,0.0
49,226,49_226,79.9,79.8,80.0,80.0,80.0,80.25,81.0,2556.0,-0.09999999999999432,-0.20000000000000284,0.0,0.0,0.25,1.0
226,49,49_226,94.0,94.0,94.0,94.0,94.0,94.0,94.0,2556.0,0.0,0.0,0.0,0.0,0.0,0.0
50,231,50_231,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0
231,50,50_231,69.35,70.0,70.0,70.0,71.0,71.0,71.0,2148.0,-0.6500000000000057,0.0,0.0,1.0,1.0,1.0
50,231,50_231,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0
231,50,50_231,78.0,78.0,78.0,78.0,78.05,79.75,80.2,2049.0,0.0,0.0,0.0,0.04999999999999716,1.75,2.200000000000003
50,231,50_231,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0
231,50,50_231,93.0,93.0,93.0,93.0,93.0,93.0,93.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0
48,232,48_232,93.3,93.0,93.0,90.95454545454545,88.35,88.0,87.25,2218.0,2.345454545454544,2.0454545454545467,2.0454545454545467,-2.604545454545459,-2.9545454545454533,-3.7045454545454533
232,48,48_232,76.0,76.0,76.0,76.0,73.15,49.7,49.0,2218.0,0.0,0.0,0.0,-2.8499999999999943,-26.299999999999997,-27.0
48,232,48_232,95.0,95.0,95.0,97.3913043478261,100.0,100.0,100.0,2241.0,-2.391304347826093,-2.391304347826093,-2.391304347826093,2.608695652173907,2.608695652173907,2.608695652173907
232,48,48_232,54.0,54.0,54.0,54.0,55.35,56.0,56.0,2241.0,0.0,0.0,0.0,1.3500000000000014,2.0,2.0
48,232,48_232,97.4,95.15,95.0,95.0,95.0,95.0,98.2,2252.0,2.4000000000000057,0.15000000000000568,0.0,0.0,0.0,3.200000000000003
232,48,48_232,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0
85,261,85_261,90.0,89.8,90.85,93.0,82.0,68.85,60.85,2109.0,-3.0,-3.200000000000003,-2.1500000000000057,-11.0,-24.150000000000006,-32.15
261,85,85_261,82.0,82.0,82.0,82.0,83.2,82.15,82.0,2109.0,0.0,0.0,0.0,1.2000000000000028,0.15000000000000568,0.0
85,261,85_261,75.05,75.7,78.0,78.0,78.8,79.0,79.65,2053.0,-2.950000000000003,-2.299999999999997,0.0,0.7999999999999972,1.0,1.6500000000000057
261,85,85_261,53.95,56.0,55.8,58.714285714285715,62.75,63.4,62.95,2053.0,-4.7642857142857125,-2.7142857142857153,-2.914285714285718,4.035714285714285,4.685714285714283,4.2357142857142875
85,261,85_261,94.0,96.05,97.0,96.80952380952381,96.0,95.15,94.35,2040.0,-2.80952380952381,-0.759523809523813,0.1904761904761898,-0.8095238095238102,-1.6595238095238045,-2.459523809523816
261,85,85_261,71.0,71.0,63.8,50.23809523809524,44.0,44.0,44.0,2040.0,20.76190476190476,20.76190476190476,13.561904761904756,-6.238095238095241,-6.238095238095241,-6.238095238095241
68,262,68_262,57.0,57.0,57.0,57.0,57.0,57.0,57.0,2228.0,0.0,0.0,0.0,0.0,0.0,0.0
262,68,68_262,69.45,71.9,72.0,73.13636363636364,73.4,74.6,75.0,2228.0,-3.6863636363636374,-1.2363636363636346,-1.1363636363636402,0.26363636363636545,1.463636363636354,1.8636363636363598
5,223,5_223,75.0,75.0,75.15,76.91304347826087,77.0,77.0,77.0,2218.0,-1.9130434782608745,-1.9130434782608745,-1.7630434782608688,0.08695652173912549,0.08695652173912549,0.08695652173912549
223,5,5_223,83.0,83.0,83.0,83.0,83.0,83.0,83.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0
29,237,29_237,82.0,82.0,82.0,82.0,82.0,82.0,82.0,3126.0,0.0,0.0,0.0,0.0,0.0,0.0
237,29,29_237,65.45,59.25,55.5,53.0625,40.65,45.35,59.05,3126.0,12.387500000000003,6.1875,2.4375,-12.412500000000001,-7.712499999999999,5.987499999999997
23,254,23_254,62.0,62.0,62.0,62.0,62.0,62.0,63.85,4982.0,0.0,0.0,0.0,0.0,0.0,1.8500000000000014
254,23,23_254,88.0,68.95,34.6,71.34,98.5,98.0,98.0,4982.0,16.659999999999997,-2.3900000000000006,-36.74,27.159999999999997,26.659999999999997,26.659999999999997
23,254,23_254,70.4,78.85,80.0,80.0,80.0,80.0,80.0,2487.0,-9.599999999999994,-1.1500000000000057,0.0,0.0,0.0,0.0
254,23,23_254,95.0,95.0,95.0,95.0,66.0,59.0,53.35,2487.0,0.0,0.0,0.0,-29.0,-36.0,-41.65
23,254,23_254,84.0,84.0,84.0,84.0,84.0,84.0,84.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0
254,23,23_254,61.3,69.0,69.0,65.48148148148148,31.65,26.55,25.8,2693.0,-4.181481481481484,3.518518518518519,3.518518518518519,-33.83148148148148,-38.931481481481484,-39.681481481481484
23,254,23_254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0
254,23,23_254,74.5,80.0,80.0,84.85714285714286,85.0,85.0,77.5,2052.0,-10.357142857142861,-4.857142857142861,-4.857142857142861,0.1428571428571388,0.1428571428571388,-7.357142857142861
23,254,23_254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4187.0,0.0,0.0,0.0,0.0,0.0,0.0
254,23,23_254,93.0,93.0,93.0,96.30952380952381,98.0,98.0,73.7,4187.0,-3.30952380952381,-3.30952380952381,-3.30952380952381,1.6904761904761898,1.6904761904761898,-22.609523809523807
23,254,23_254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5152.0,0.0,0.0,0.0,0.0,0.0,0.0
254,23,23_254,96.6842105263158,98.65,95.45,87.59615384615384,76.85,74.0,72.4,5152.0,9.088056680161955,11.053846153846166,7.853846153846163,-10.746153846153845,-13.59615384615384,-15.196153846153834
5,222,5_222,87.85,82.0,82.0,82.0,82.0,82.0,82.45,2265.0,5.849999999999994,0.0,0.0,0.0,0.0,0.45000000000000284
222,5,5_222,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2265.0,0.0,0.0,0.0,0.0,0.0,0.0
5,222,5_222,82.0,82.0,86.9,70.0,66.0,66.0,66.0,2028.0,12.0,12.0,16.900000000000006,-4.0,-4.0,-4.0
222,5,5_222,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0
5,222,5_222,89.0,86.3,75.05,74.0,74.0,74.0,74.0,3308.0,15.0,12.299999999999997,1.0499999999999972,0.0,0.0,0.0
222,5,5_222,97.0,97.0,97.0,97.0,97.0,97.0,97.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0
5,222,5_222,85.0,82.5,74.2,67.42,66.0,66.0,66.0,5027.0,17.58,15.079999999999998,6.780000000000001,-1.4200000000000017,-1.4200000000000017,-1.4200000000000017
222,5,5_222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5027.0,0.0,0.0,0.0,0.0,0.0,0.0
5,222,5_222,68.0,68.0,68.85,73.63636363636364,75.0,75.0,75.0,2248.0,-5.63636363636364,-5.63636363636364,-4.786363636363646,1.3636363636363598,1.3636363636363598,1.3636363636363598
222,5,5_222,87.0,87.0,87.0,87.0,87.0,90.85,92.4,2248.0,0.0,0.0,0.0,0.0,3.8499999999999943,5.400000000000006
5,222,5_222,68.0,69.7,74.05,75.0,75.0,75.0,75.0,2298.0,-7.0,-5.299999999999997,-0.9500000000000028,0.0,0.0,0.0
222,5,5_222,87.0,87.0,87.0,87.0,93.78947368421052,85.73684210526316,70.52631578947368,2298.0,0.0,0.0,0.0,6.78947368421052,-1.2631578947368354,-16.473684210526315
5,222,5_222,78.0,78.0,78.0,78.0,78.0,78.0,87.15,2470.0,0.0,0.0,0.0,0.0,0.0,9.150000000000006
222,5,5_222,82.0,82.25,89.4,90.0,90.0,90.0,90.0,2470.0,-8.0,-7.75,-0.5999999999999943,0.0,0.0,0.0
5,222,5_222,92.15,94.0,94.0,94.0,94.0,94.0,94.0,3268.0,-1.8499999999999943,0.0,0.0,0.0,0.0,0.0
222,5,5_222,90.0,90.0,90.0,90.0,90.0,90.0,90.0,3268.0,0.0,0.0,0.0,0.0,0.0,0.0
5,222,5_222,94.0,94.0,94.0,94.0,94.0,94.0,94.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0
222,5,5_222,90.0,90.0,90.0,90.0,90.0,92.9,97.25,2067.0,0.0,0.0,0.0,0.0,2.9000000000000057,7.25
203,101,203_101,76.0,76.0,76.0,76.0,76.0,76.0,76.0,2273.0,0.0,0.0,0.0,0.0,0.0,0.0
101,203,203_101,58.95,60.5,72.1,73.0,77.5,84.9,85.05,2273.0,-14.049999999999997,-12.5,-0.9000000000000057,4.5,11.900000000000006,12.049999999999997
66,247,66_247,57.0,57.0,57.0,58.81818181818182,64.0,65.0,65.0,2175.0,-1.8181818181818201,-1.8181818181818201,-1.8181818181818201,5.18181818181818,6.18181818181818,6.18181818181818
247,66,66_247,88.0,88.0,88.0,88.0,88.0,88.0,90.75,2175.0,0.0,0.0,0.0,0.0,0.0,2.75
66,247,66_247,51.0,59.35,61.0,61.0,61.0,61.0,61.0,3735.0,-10.0,-1.6499999999999986,0.0,0.0,0.0,0.0
247,66,66_247,80.0,80.0,80.0,80.0,80.0,80.0,80.0,3735.0,0.0,0.0,0.0,0.0,0.0,0.0
66,247,66_247,65.0,65.85,68.0,72.83333333333333,75.7,75.0,75.0,2396.0,-7.833333333333329,-6.983333333333334,-4.833333333333329,2.8666666666666742,2.1666666666666714,2.1666666666666714
247,66,66_247,88.95,89.9,89.7,92.70833333333333,94.0,94.0,94.0,2396.0,-3.7583333333333258,-2.808333333333323,-3.0083333333333258,1.2916666666666714,1.2916666666666714,1.2916666666666714
66,247,66_247,75.0,75.0,75.0,75.0,75.0,75.0,75.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0
247,66,66_247,94.0,94.0,94.0,94.0,94.0,94.0,93.25,2594.0,0.0,0.0,0.0,0.0,0.0,-0.75
66,247,66_247,75.0,75.0,75.0,75.0,75.0,75.0,75.0,2516.0,0.0,0.0,0.0,0.0,0.0,0.0
247,66,66_247,94.0,94.0,94.0,93.32,93.1,93.45,92.0,2516.0,0.6800000000000068,0.6800000000000068,0.6800000000000068,-0.21999999999999886,0.13000000000000966,-1.3199999999999932
66,247,66_247,100.0,100.0,100.0,99.8780487804878,99.0,99.0,99.0,4145.0,0.1219512195121979,0.1219512195121979,0.1219512195121979,-0.8780487804878021,-0.8780487804878021,-0.8780487804878021
247,66,66_247,64.6,59.45,57.3,65.07317073170732,76.3,79.4,82.0,4145.0,-0.47317073170732726,-5.623170731707319,-7.773170731707324,11.226829268292676,14.326829268292684,16.92682926829268
66,247,66_247,88.95,86.0,86.0,86.0,86.0,86.0,86.0,5813.0,2.950000000000003,0.0,0.0,0.0,0.0,0.0
247,66,66_247,97.4,97.0,97.0,97.0,97.0,97.0,97.0,5813.0,0.4000000000000057,0.0,0.0,0.0,0.0,0.0
11,248,11_248,67.0,66.55,62.95,64.0,64.0,64.0,64.0,3771.0,3.0,2.549999999999997,-1.0499999999999972,0.0,0.0,0.0
248,11,11_248,25.0,25.0,25.0,23.842105263157894,17.7,46.65,55.0,3771.0,1.1578947368421062,1.1578947368421062,1.1578947368421062,-6.1421052631578945,22.807894736842105,31.157894736842106
11,248,11_248,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2683.0,0.0,0.0,0.0,0.0,0.0,0.0
248,11,11_248,41.0,41.0,41.0,44.629629629629626,59.0,59.0,59.0,2683.0,-3.629629629629626,-3.629629629629626,-3.629629629629626,14.370370370370374,14.370370370370374,14.370370370370374
110,221,110_221,17.0,17.0,17.0,17.0,20.5,21.0,21.0,2405.0,0.0,0.0,0.0,3.5,4.0,4.0
221,110,110_221,35.0,35.0,35.0,35.0,32.65,29.0,29.0,2405.0,0.0,0.0,0.0,-2.3500000000000014,-6.0,-6.0
110,221,110_221,12.55,15.65,20.0,20.0,20.0,20.0,20.0,3914.0,-7.449999999999999,-4.35,0.0,0.0,0.0,0.0
221,110,110_221,52.0,52.0,52.0,61.94871794871795,85.0,85.0,85.0,3914.0,-9.948717948717949,-9.948717948717949,-9.948717948717949,23.05128205128205,23.05128205128205,23.05128205128205
110,221,110_221,20.0,20.0,20.0,20.0,20.0,20.0,20.0,3747.0,0.0,0.0,0.0,0.0,0.0,0.0
221,110,110_221,80.3,50.3,49.4,67.0,97.05,99.0,99.0,3747.0,13.299999999999997,-16.700000000000003,-17.6,30.049999999999997,32.0,32.0
110,221,110_221,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2391.0,0.0,0.0,0.0,0.0,0.0,0.0
221,110,110_221,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2391.0,0.0,0.0,0.0,0.0,0.0,0.0
110,221,110_221,20.0,20.0,25.85,26.0,26.0,26.0,26.0,4725.0,-6.0,-6.0,-0.14999999999999858,0.0,0.0,0.0
221,110,110_221,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4725.0,0.0,0.0,0.0,0.0,0.0,0.0
110,221,110_221,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
221,110,110_221,99.0,99.0,99.0,99.0,95.1,93.0,94.8,2600.0,0.0,0.0,0.0,-3.9000000000000057,-6.0,-4.200000000000003
110,221,110_221,20.0,20.0,20.0,20.0,20.0,17.3,17.0,5463.0,0.0,0.0,0.0,0.0,-2.6999999999999993,-3.0
